,var2,var2.1,Class
288,3.56415282253127,-8.1360251354097,1
289,3.28482404580232,-8.37461836968626,1
290,3.1442933442217,-8.42050160473928,1
291,2.91646960215264,-7.8451475901374,1
292,3.45728352825618,-8.53814997674399,1
293,2.98807854417892,-7.84758786120199,1
294,2.81796700981828,-8.48276086500128,1
295,3.02694160600008,-8.44927241788435,1
296,2.86846073592741,-8.11644372063226,1
297,3.5583632187741,-7.89417792793795,1
298,3.32891721058845,-7.90750967350047,1
299,2.92222785213158,-7.86056985655837,1
300,2.83500813922106,-8.38832962407462,1
301,3.42159506956561,-8.03494931269064,1
302,3.16520203191138,-8.61579584141878,1
303,2.67992503303787,-8.56763758297125,1
304,3.01232040549144,-7.9549156011286,1
305,3.34098101539112,-8.69998377858852,1
306,3.22065347953994,-8.51095089172418,1
307,2.5793046869254,-8.52242367330746,1
308,3.09649684549964,-7.9147972842764,1
309,2.93122569398968,-8.78618474453997,1
310,2.40620622000417,-8.81946125238873,1
311,2.88829245742341,-7.90577561665415,1
312,2.34593024540146,-8.19417145937375,1
313,2.25271876018069,-7.91881558775867,1
314,2.93909372475435,-8.21793984353302,1
315,2.6154424623844,-8.82569552781526,1
316,2.59033254972117,-7.97071457237279,1
317,2.23930126332688,-8.84909654577355,1
318,2.24814998698865,-8.8021339504505,1
319,2.38237735789503,-8.54995711091282,1
320,2.51340449956971,-8.81725923401713,1
321,2.4344888982699,-8.01971600737546,1
322,2.15003093530839,-8.7361690533846,1
323,2.20906710132599,-8.79289657786107,1
324,2.01010899707977,-8.36513276706736,1
325,2.37162932657533,-8.08000886706771,1
326,2.58417880479306,-8.42279851529122,1
327,2.03130467197067,-8.86428334562506,1
328,1.89799805356173,-8.0521911369129,1
329,2.5463620982269,-8.87208432206594,1
330,2.23443496329523,-8.5841086958732,1
331,1.95419222127043,-7.99031557540546,1
332,1.80195465818463,-7.94940080221842,1
333,2.37369942896444,-8.33829982434953,1
334,2.6057360778717,-8.07199906487637,1
335,1.94269382568729,-8.6145096888959,1
336,2.05664834776631,-8.7205089114858,1
337,1.99282428801274,-7.98885782819093,1
338,2.53687774562541,-8.26251672396119,1
339,1.88444361902958,-8.30032150496708,1
340,2.23814551098792,-8.11309247737974,1
341,2.31417897033715,-8.54154429909008,1
342,2.06976189080356,-8.51074149310332,1
343,1.5354851553294,-8.08380670253455,1
344,2.03633534584907,-8.42981786500722,1
345,1.93933159305274,-8.06526172212397,1
346,1.92752072486882,-8.31986202733478,1
347,2.04380335952123,-8.02157764246881,1
348,1.5163428991189,-8.87871095289778,1
349,2.06142141475355,-8.25091248556883,1
350,1.89238234566554,-8.35704000089037,1
351,1.85086724248008,-8.31197594681622,1
352,1.33466482177531,-8.829856081217,1
353,2.22041362971689,-8.80134458200598,1
354,1.7206007184753,-8.22754543939665,1
355,1.98109492295178,-8.78114139211117,1
356,1.38307553454394,-8.70755662026873,1
357,1.30250559809499,-7.9952213043567,1
358,1.21190437538574,-8.9529104940737,1
359,1.37140706055785,-8.74184444637799,1
360,1.88052367201763,-8.58207681227833,1
361,1.86322835704484,-8.19050143202618,1
362,1.61174436725667,-8.36549621578176,1
363,1.63607594491332,-8.59143400120325,1
364,1.079559945506,-8.53284665530158,1
365,0.943117819181489,-8.73603989776851,1
366,1.39702045410581,-8.64239992594817,1
367,1.70328387666548,-8.27309190290901,1
368,1.47085250300016,-8.63893056608162,1
369,0.911385419855959,-8.66011572729723,1
370,1.61180891222553,-8.05682184361411,1
371,1.67662150145616,-8.01418905146778,1
372,1.69756963847417,-8.6493371777378,1
373,0.750093868026801,-8.38125767616878,1
374,1.2804411823266,-8.35755533626187,1
375,1.04491381184337,-8.29593223041594,1
376,1.02659041669169,-8.75861930635721,1
377,0.888728363692293,-8.94484985374533,1
378,0.675226548931988,-8.64336073157105,1
379,1.09685735188324,-8.76520486253859,1
380,0.782592194357554,-8.91671246193835,1
381,1.34665041739854,-8.70225749806064,1
382,0.941196067323365,-8.77527254668629,1
383,0.637473738980834,-8.12564232115498,1
384,1.47810861369228,-8.5332443954059,1
385,1.21925465276657,-8.47420504539407,1
386,1.05859691245054,-8.49736388956403,1
387,0.579644877698352,-8.34894398735148,1
388,0.832703742094193,-8.08246872126688,1
389,0.582119956380307,-8.30484912415553,1
390,0.718293553252224,-7.99859593430319,1
391,0.461311391305053,-8.3133855371399,1
392,1.14151309948795,-8.0754704272747,1
393,1.1206465669503,-8.72532620095429,1
394,1.11202296049311,-8.66200869210497,1
395,0.342585865816069,-8.05963551786571,1
396,0.280449177605016,-8.64414729455172,1
397,0.626724906760741,-8.46422175876059,1
398,1.11444772443917,-8.65760689568154,1
399,0.828898272706372,-8.50346811397161,1
400,0.590642992473248,-8.54263079343701,1
401,0.301813645505471,-8.61246039674531,1
402,0.71813396614769,-8.4597800629566,1
403,0.819858222200312,-8.79702498400792,1
404,0.423948789528884,-8.34510557543307,1
405,0.665474683853759,-8.64931154844718,1
406,0.507637129296562,-7.89885174442231,1
407,0.654923493846893,-8.19872772048311,1
408,-0.0589540259861099,-8.77234937831673,1
409,0.771723289827875,-8.62634985093706,1
410,-0.090847744398182,-8.47276004009058,1
411,0.270205484457924,-8.75478960119663,1
412,0.449940614854369,-8.63436448138191,1
413,0.630729666184971,-8.27314348827945,1
414,0.690338546737853,-8.11450155076531,1
415,0.0800675192040705,-8.04065216612344,1
416,-0.30538066982802,-8.28082970261482,1
417,-0.114407039257003,-8.32888225984119,1
418,-0.0473693524862873,-8.16268001468971,1
419,-0.116194360141029,-7.91400144758687,1
420,0.390470035274179,-8.48059500428623,1
421,0.36270501358984,-7.99264035069231,1
422,-0.287350551776265,-8.4502288439731,1
423,0.112569304597506,-8.72155153280233,1
424,0.23550576318473,-8.80975372046888,1
425,0.197114982456055,-8.3624363260079,1
426,0.289287213442765,-8.23060676572974,1
427,-0.360508869018638,-8.1214576125841,1
428,-0.049909998385921,-8.35971333836587,1
429,-0.511226764604789,-8.1044294322523,1
430,-0.164439695720257,-7.84316960173328,1
431,-0.518464130173122,-8.5708913337134,1
432,-0.589407716051158,-7.99941729686277,1
433,-0.423294967606289,-8.10724542368304,1
434,-0.444218897734625,-7.8627853816037,1
435,-0.452846953053692,-8.56562372177104,1
436,-0.531976548433703,-7.88163345553349,1
437,-0.738561665841771,-8.26317207293107,1
438,-0.143330657844868,-8.67061780796979,1
439,0.0170485556990725,-8.64856794335607,1
440,-0.525791537180786,-8.67427418414512,1
441,-0.412678644858268,-8.52831952682142,1
442,-0.868894133816617,-7.96271816261702,1
443,-0.922189404702384,-7.91254093742285,1
444,-0.0070321427566236,-8.03921505129926,1
445,-0.37142212441492,-8.48746993244908,1
446,-0.251589824179738,-8.58596349708764,1
447,-0.799240862056097,-7.73687204651118,1
448,-1.05764881239326,-8.24953971956031,1
449,-0.166331007683626,-8.23120014219377,1
450,-0.806376024518449,-8.36880728351551,1
451,-0.347279145036405,-8.26309234402222,1
452,-0.978077166676219,-7.68510700586322,1
453,-0.953216285822435,-7.70857622161826,1
454,-0.701672982524709,-8.11766514596677,1
455,-0.802880256574262,-8.04563906736658,1
456,-0.997588818278704,-7.98974948599468,1
457,-0.789972574565133,-8.22592739254057,1
458,-1.29373396366556,-8.01276679048583,1
459,-1.19504569066308,-8.58568384013603,1
460,-1.16979030433697,-7.70273850654015,1
461,-1.35105353640154,-8.04486625367364,1
462,-1.18137640520974,-8.0074998599642,1
463,-1.21097549118898,-8.36598681400422,1
464,-0.696553482605308,-7.9896911555113,1
465,-0.768574091181667,-7.95905190458126,1
466,-1.49298500562038,-7.59177065722256,1
467,-1.37758461821841,-7.97434846431383,1
468,-0.938962245482758,-8.27476719963665,1
469,-1.23086142078329,-7.72597175588976,1
470,-0.924435258189534,-8.13749951287929,1
471,-1.43174837467949,-7.73214015632199,1
472,-1.39287249749081,-8.18092589665671,1
473,-0.718726293038787,-8.01589330053408,1
474,-0.863589998192385,-8.20061647879283,1
475,-1.71600653119184,-7.74857366074615,1
476,-1.34339977359145,-8.12153000578097,1
477,-1.39442292126104,-7.64599422832414,1
478,-1.32391533389022,-7.99636017138813,1
479,-1.70529360247122,-7.60086343272365,1
480,-0.910979510804767,-8.1925315866025,1
481,-0.922021832195621,-7.93541341164631,1
482,-1.57253945905298,-8.11194613890813,1
483,-1.55144566140221,-8.06500367850795,1
484,-1.19409997283887,-8.3542532182899,1
485,-1.42071703183055,-8.04142901101502,1
486,-1.50074819202464,-8.05376768232622,1
487,-1.7501045432987,-8.4218220560176,1
488,-1.64355656585375,-7.46811718402922,1
489,-1.34928353692482,-7.56796497010304,1
490,-2.11962173992972,-7.39151609740162,1
491,-2.06886146258606,-8.1207892046799,1
492,-1.78205835556458,-7.89753098330166,1
493,-1.4591749664781,-7.70517072840162,1
494,-1.67953196086772,-7.630410699452,1
495,-1.78659324007852,-7.92716996298229,1
496,-1.81955210240367,-7.90383970458045,1
497,-1.29213434313269,-7.43460003402913,1
498,-1.26722859388499,-7.88059773780979,1
499,-1.6882496099342,-7.77867674255103,1
500,-1.3805496383567,-7.3537748590632,1
501,-2.09735965591307,-7.43383209511467,1
502,-1.92253866321117,-7.40516454086302,1
503,-2.33672695767912,-7.60524120088357,1
504,-2.06965790596533,-7.99785935475328,1
505,-1.99712999773526,-8.029299111571,1
506,-1.71306635159163,-7.55470828096271,1
507,-1.63810244289496,-7.83633971587324,1
508,-1.86738794869724,-8.24626606016809,1
509,-1.70140624860457,-7.53843708046912,1
510,-1.85029717136573,-7.91960313257895,1
511,-1.90428744478554,-8.04050584057182,1
512,-1.96992464121054,-7.99395395690602,1
513,-2.48436064467156,-7.65979285179682,1
514,-1.86056227541631,-7.58811667591093,1
515,-2.65795911472509,-8.10068161875768,1
516,-1.88673854967331,-7.89637296616787,1
517,-1.76937214801546,-7.36486217322291,1
518,-2.21251329377427,-7.22805382109807,1
519,-1.93366785484522,-7.23575669338977,1
520,-1.8529023499188,-7.74482554277436,1
521,-1.78432071590059,-7.37146589773472,1
522,-1.9081031657098,-8.03843991754223,1
523,-1.94602642491433,-7.12907838795808,1
524,-2.19183783449709,-7.51445375923266,1
525,-2.30964691967461,-7.36414726135387,1
526,-1.99731616099479,-7.81745557670076,1
527,-2.02833872002,-7.10154739766372,1
528,-2.76671281959195,-7.07659977315988,1
529,-1.91242110046447,-7.93808119145495,1
530,-2.26060067794198,-7.51065832639874,1
531,-2.45970758979768,-7.15492201985758,1
532,-2.23373288408951,-7.60555211575827,1
533,-2.04992328506809,-7.22766599044586,1
534,-2.62069498456691,-7.75983471512563,1
535,-2.14878574819897,-7.60677808275676,1
536,-2.59509166463171,-7.17289096483074,1
537,-3.08431386962802,-7.63800667355339,1
538,-2.19473995554119,-7.92287539843743,1
539,-2.99210009682135,-7.8484012373946,1
540,-3.06428110405346,-7.4908659179037,1
541,-2.83616106466582,-7.58326804213851,1
542,-2.92587018233414,-7.61737487015055,1
543,-2.86423431472361,-7.65961179964737,1
544,-2.37350569254669,-7.13326655067155,1
545,-2.72073930033317,-6.90235352224619,1
546,-2.48631915025383,-6.86143721186039,1
547,-3.05709216691365,-7.8027364537504,1
548,-3.23643857536005,-7.23470062713865,1
549,-3.13959910433851,-7.73310730474755,1
550,-2.81822320765541,-6.99361776517947,1
551,-3.08472357714426,-6.91460809516365,1
552,-2.62926140014508,-7.26203227598044,1
553,-3.03021933471843,-7.75281150731528,1
554,-2.71311614006253,-6.9142878631996,1
555,-3.02972229266999,-6.96918762330564,1
556,-3.31532129354146,-7.33693734430987,1
557,-2.545572494283,-7.59036854554123,1
558,-3.4637188600531,-7.69682558293471,1
559,-3.17334989544322,-7.23133911499309,1
560,-3.0967089055722,-6.76046992346227,1
561,-3.17939993576887,-7.45789440906271,1
562,-3.34093197709689,-7.20251890417444,1
563,-3.07364141111545,-7.13178253900424,1
564,-2.91924597400918,-7.42774351304988,1
565,-2.91170075654382,-7.49521566544002,1
566,-2.74008316972695,-7.42973429835599,1
567,-2.92824568969012,-7.04387316944857,1
568,-2.70899069455616,-6.74845141567697,1
569,-3.28809014513009,-7.44198549888,1
570,-3.43882457105532,-7.43937001380093,1
571,-3.65065555072904,-7.08954562383005,1
572,-3.43632366407294,-7.32967436524389,1
573,-3.47192696774939,-6.82428939157576,1
574,-3.29675525382235,-7.06864871776615,1
575,-3.3384930046836,-7.40174278748157,1
576,-3.18594319644348,-7.20663313267553,1
577,-3.2635778286793,-7.09678797464401,1
578,-3.7927591326881,-7.34429068837068,1
579,-3.78858072012417,-6.56363295992432,1
580,-3.87108108523902,-6.66481689233284,1
581,-3.57667271420235,-6.70874967392947,1
582,-3.23614041463436,-7.11245259568698,1
583,-3.55853511550614,-6.99145642264766,1
584,-3.07467638877956,-6.72490310871521,1
585,-3.60364713756456,-6.58470297819975,1
586,-3.22006775243587,-6.33972735326589,1
587,-3.43669852812156,-6.79047678221712,1
588,-3.93291783275056,-7.24966262047918,1
589,-3.67211070533991,-7.23428821409978,1
590,-4.07198067137701,-6.4101985864203,1
591,-3.38839166338588,-7.11182415662798,1
592,-3.29813533165706,-6.95459125649062,1
593,-4.10650392661508,-7.00386861893458,1
594,-3.57875620101083,-6.78544058530597,1
595,-4.03517395063362,-6.27991496974504,1
596,-3.3942854007031,-7.09592002712449,1
597,-4.22764952200001,-7.17392752380838,1
598,-3.77425099849384,-6.60992668711859,1
599,-3.84615719842065,-6.95341507953733,1
600,-3.57219717567981,-6.67587066408278,1
601,-3.65065151591766,-6.79024091950245,1
602,-4.31196539425357,-6.52128410684098,1
603,-3.58184575821271,-6.64808715759528,1
604,-3.65007078882127,-6.8101304107596,1
605,-3.75252985844891,-6.86519408984014,1
606,-4.2575533860005,-6.20786809476862,1
607,-3.82699210763746,-6.65634478727228,1
608,-3.87479715322614,-6.79123626806847,1
609,-3.72998725070375,-6.92866458672904,1
610,-4.12342193024854,-6.5343391078533,1
611,-3.79788461859,-6.04476238309647,1
612,-4.46065936424875,-6.02208348856629,1
613,-3.76837871077672,-6.27775126990529,1
614,-4.03736570097,-6.06802790302173,1
615,-4.56015261539479,-6.65901631074078,1
616,-4.60954225286708,-6.19871684073013,1
617,-4.52174547522334,-6.38360852550381,1
618,-4.23013259912632,-5.90143818671014,1
619,-4.28608884514301,-6.44334539199891,1
620,-3.80214734143746,-6.29972556845408,1
621,-4.20671874198796,-6.24733321994742,1
622,-4.2313091746138,-6.0202369719502,1
623,-4.46331304718237,-6.060022961692,1
624,-4.29082142403731,-6.55282886473895,1
625,-4.31913903741638,-6.16019854589391,1
626,-3.82407383577491,-6.26661726051229,1
627,-4.07443663377476,-6.34114916860222,1
628,-4.34548355163585,-5.89267553441122,1
629,-4.10346027710323,-6.07231443272624,1
630,-4.1401959766289,-6.16267201063366,1
631,-4.0870336909483,-6.6398978767469,1
632,-4.74924079956259,-6.2224086442868,1
633,-4.70820600994643,-5.80558816720968,1
634,-4.44375459410796,-5.76054559297995,1
635,-4.10364311819324,-6.10144114920578,1
636,-4.40971982144015,-5.62129816931021,1
637,-4.10471906670807,-6.01285466065436,1
638,-4.81028136191079,-6.57579786208614,1
639,-4.09922147250791,-6.55418480008526,1
640,-4.6538610201619,-6.30476869006232,1
641,-5.03312405527059,-6.41821387357361,1
642,-4.87535403990417,-5.66327965784797,1
643,-4.98187726404658,-5.53695892229553,1
644,-4.94451064830336,-6.11855035485431,1
645,-4.78472772662034,-5.69228356938263,1
646,-5.12838942479544,-6.42137929925946,1
647,-4.68361652346837,-6.33636885105571,1
648,-4.77757484949229,-5.65528128787023,1
649,-4.60728094164621,-6.40975696209289,1
650,-4.56468183892151,-5.57291346032051,1
651,-4.78311437875867,-5.51371434536754,1
652,-4.72394658177141,-5.53615800714028,1
653,-4.35404109809625,-5.71767328868468,1
654,-4.22664047592713,-6.11664382367062,1
